CODIGO	NOMBRE	PROV	CAN	PARR	SOSTENIM	NIVEL
12292	BRICEIDA ERAZO DE GUTIERREZ	13	3	01	1	2
12293	MARCOS OCTAVIO ZAMBRANO	13	20	01	1	2
12294	NICOLAS SOJOS JARAMILLO	1	1	70	1	2
12295	LUIS A. MARTINEZ DOLORES SUCRE	5	5	53	1	2
12296	SANTA MARIANA DE JESUS	13	3	01	2	2
12297	MOISES ARTEAGA VALDIVIESO	1	1	70	1	2
12298	AMERICANO	13	3	01	5	2
12299	ELOY ALFARO	1	1	70	1	2
12300	HEROES DE PAQUISHA	5	5	54	1	2
12301	BERTHA VINUEZA DE V.	1	1	70	1	2
12302	EL OASIS	13	3	01	5	2
12303	SAN VICENTE DE ARRAYAN	1	1	71	1	2
12305	GRAL.MIGUEL RIVADENEIRA-GRAL.EMILIO TERA	5	5	54	1	2
12306	MIGUEL CORDERO CRESPO	1	1	71	1	2
12308	GUILLERMO VEGA GARCIA	1	1	71	1	2
12309	FRATERNAL	13	3	01	5	2
12310	ROBERTO QUIZHPE	1	1	71	1	2
12311	CHONE	13	3	01	5	2
12312	REMIGIO ROMERO LEON	1	1	71	1	2
12314	ADOLFO BENJAMIN SERRANO	1	1	71	1	2
12315	24 DE MAYO	13	4	52	5	2
12316	RAMON ULLOA	1	1	71	1	2
12319	TENIENTE HUGO ORTIZ	1	1	71	1	2
12321	MANUEL MARIA CARVAJAL	13	3	57	1	2
12322	RAQUEL INTRIAGO DE HIDALGO	13	3	57	1	2
12323	OCTAVIO VITERI	13	3	57	1	2
12324	BELLA ALIANZA	1	4	53	1	2
12325	OSCAR EFREN REYES	13	3	57	1	2
12326	MERCEDES DE JESUS MOLINA	1	3	01	1	2
12327	DR. NAPOLEON DAVILA CORDOVA	13	3	57	1	2
12328	BRASIL	1	3	01	1	2
12329	MIGUEL SOLORZANO	13	3	57	1	2
12330	SANTO DOMINGO DE GUZMAN	1	3	01	4	2
12331	CIRO DUEÑAS ANDRADE	13	3	57	1	2
12332	IGNACIO GARCIA	13	3	57	1	2
12333	CIUDAD DE GUALACEO	1	3	01	1	2
12334	MARIA MENENDEZ DE ZAMBRANO	13	3	57	1	2
12335	MARTHA BUCARAM	1	3	01	1	2
12336	NARANJOS EN FLOR	13	3	57	1	2
12337	SALUSTIO GILER ALAVA	13	3	57	1	2
12338	HUAYNA CAPAC	1	3	01	1	2
12339	MANUEL DAVILA CHICA	1	3	01	1	2
12340	NELSON SEGURA	13	3	57	1	2
12341	MIGUEL IGNACIO CORDERO MONCAYO	1	3	01	1	2
12342	MORALES ASCAZUBI	13	3	57	1	2
12343	NICOLAS MOREIRA PINO	13	3	57	1	2
12344	JOAQUIN CORREA	1	3	01	1	2
12345	JOSE PERFECTO QUIROZ	13	3	57	1	2
12346	JORGE RAUL PERALTA FARFAN	1	3	01	1	2
12347	EFRAIN VERA MOLINA	13	3	57	1	2
12348	LUIS CORDERO DAVILA	1	3	01	1	2
12349	TRINO ORTELIO VERA MACIAS	13	3	57	1	2
12350	VICTOR AURELIO COELLO NORITZ	1	3	01	1	2
12351	DR. ALFONSO MORA BOWEN	13	3	57	1	2
12352	RODRIGO CORDERO CRESPO	1	3	01	1	2
12353	LUIS CORDERO	13	3	52	1	2
12354	MERCEDES VASQUEZ CORREA	1	3	01	1	2
12355	GUIDO GARAY	13	3	52	1	2
12356	FEDERICO GONZALEZ SUAREZ	1	11	01	1	2
12357	ALFONSO MORA SEGURA	13	3	52	1	2
12358	RODRIGO CHAVEZ	13	3	52	1	2
12359	SAUL T. MORA	1	11	52	1	2
12360	6 DE DICIEMBRE	13	3	52	1	2
12361	JOAQUIN MARTINEZ	1	11	53	1	2
12362	MIGUEL DE CERVANTES	13	3	52	1	2
12363	FRANCISCO B.VERA ALVAREZ	13	3	52	1	2
12364	AURELIO BAYAS	1	11	53	1	2
12365	JOSE JOAQUIN DE OLMEDO	13	3	52	1	2
12366	CARLOS SOLANO	1	11	01	1	2
12367	ARSENIO DUEÑAS	13	3	52	1	2
12368	SOR MARIA DE SANTO TOMAS ALVARADO	1	11	01	1	2
12369	CARMEN RODRIGUEZ DE GARCIA	13	3	52	1	2
12370	FRANCISCO DE PAUL CORREA	1	11	01	1	2
12371	FRANCISCO ALARCON CEVALLOS	13	3	52	1	2
12372	BELISARIO ANDRADE	1	11	01	1	2
12373	26 DE SEPTIEMBRE	13	3	52	1	2
12374	REINALDO SEMINARIO	1	3	54	1	2
12375	POLIVIO LOPEZ PANTA	13	3	52	1	2
12376	MARIANO CUEVA	1	3	52	1	2
12378	REMIGIO ASTUDILLO	1	3	59	1	2
12379	MARDONIO VARGAS VILLAGOMEZ	13	3	52	1	2
12380	JOAQUIN SALAZAR	1	3	52	1	2
12381	GARCIA MORENO	13	3	52	1	2
12382	JOAQUIN MALO VALDIVIEZO	1	3	53	1	2
12383	TENIENTE HUGO ORTIZ	13	3	52	1	2
12385	FEDERICO GUERRERO	1	3	53	1	2
12386	COMANDANTE MANUEL MARIA BARBERAN	13	3	52	1	2
12387	TADEO TORRES	1	3	53	1	2
12388	PLUTARCO AMABLE INTRIAGO MOREIRA	13	3	52	1	2
12390	EL AMANECER	1	3	53	1	2
12392	25 DE JUNIO	1	3	01	1	2
12393	CAMILO DESTRUGE	13	3	52	1	2
12394	CAMILO GALLEGOS DOMINGUEZ	1	3	53	1	2
12395	CIRILO ALCIVAR	13	3	52	1	2
12396	PROMOCION DEL 53	1	3	53	1	2
12397	DR. MACARIO GUTIERREZ	13	3	52	1	2
12398	FRANCISCO PAREDES HERRERA	1	3	53	1	2
12399	ELIAS RODRIGUEZ	13	3	52	1	2
12400	CESAR ASTUDILLO	1	3	54	1	2
12402	MARIETA VAZQUEZ PEÑA	1	3	54	1	2
12404	FLORENTINO LEON	1	3	54	1	2
12405	5 DE JUNIO (CANUTO)	13	3	52	1	2
12406	CUSTODIO VINTIMILLA	1	3	54	1	2
12407	JOSE ANTONIO VERA	13	3	52	1	2
12410	JOSE IGNACIO CANELOS	1	3	54	1	2
12412	FRANCISCO CALDERON (PLANTEL CENTRAL)	1	11	51	1	2
12413	MIGUEL VALVERDE	13	14	01	1	2
12414	JOSE MARIA VARGAS	1	11	51	1	2
12415	CUIDAD DE BAHIA	13	14	01	1	2
12416	CLUB LEONES DE VIRGINIA	1	3	56	1	2
12417	3 DE NOVIEMBRE	13	14	01	1	2
12418	LUIS CHACON MARIN	1	3	56	1	2
12419	JUAN PIO MONTUFAR	13	14	01	1	2
12420	ALFONSO ESTRELLA MARCHAN	1	3	56	1	2
12422	EMILIO MOSCOSO	1	3	57	1	2
12424	LUIS EDUARDO SORIA	1	3	57	1	2
12426	MIGUEL ANGEL GALARZA	1	3	57	1	2
12427	NICANOR AGUILAR MALDONADO	1	3	57	1	2
12428	PABLO ZAMORA SALGADO	13	14	01	5	2
12429	VICENTE PEÑA REYES	1	3	57	1	2
12431	MARCOS MANUEL MERO LOPEZ	13	14	02	1	2
12432	TERESA MORALES VILLAVICENCIO	1	3	53	1	2
12433	JULIO LARREA	13	14	02	1	2
12434	JORGE ALBERTO VASQUEZ MORALES	1	3	58	1	2
12435	FRANCISCO ALARCON CEVALLOS	13	14	02	1	2
12436	TOMAS ORDOÑEZ	1	3	58	1	2
12438	ISIDRO AYORA	1	5	01	1	2
12439	MAURA BARRETO FALCONES	13	14	02	1	2
12440	JULIO MARIA MATOVELLE	1	5	01	4	2
12441	MARTHA BUCARAM DE ROLDOS	13	14	02	1	2
12442	SIN NOMBRE (SALIMA)	13	20	01	1	2
12443	SIMON BOLIVAR	1	5	01	1	2
12445	ANTONIO VEGA MUÑOZ	1	5	54	1	2
12446	DOS DE MAYO	5	5	54	1	2
12447	RIO PAUTE	1	5	01	1	2
12449	SIN NOMBRE (CAB. VENADO)	13	20	01	1	2
12450	NUESTRA SEÑORA DE FATIMA	1	5	01	2	2
12452	JORGE MERCHAN AGUILAR	1	5	54	1	2
12454	DR. ARMANDO PAREJA CORONEL	13	20	01	1	2
12455	MANUEL JESUS AYABACA	1	5	54	1	2
12456	12 DE OCTUBRE	13	22	01	1	2
12457	GENERAL RUMIÑAHUI	5	5	54	1	2
12458	26 DE FEBRERO	1	5	54	1	2
12459	LEONIDAS VEGAS	13	22	01	1	2
12460	RAFAEL MORAN VALVERDE	5	5	54	1	2
12461	JUAN XXIII	13	20	01	1	2
12462	CORNELIO MOSQUERA LOPEZ	1	5	01	1	2
12463	FAVIO FERNANDEZ	13	22	01	1	2
12465	LUIS VARGAS TORRES	5	5	54	1	2
12466	CRISTOBAL COLON	1	5	52	1	2
12467	BARTOLOME DE LAS CASAS	13	20	01	1	2
12468	LUIS FERNANDO RUIZ	13	22	01	1	2
12469	JUVENTINO VELEZ	1	13	51	1	2
12470	ALTAGRACIA SALOME MENDOZA COBEÑA	13	20	01	1	2
12471	DIECINUEVE DE SEPTIEMBRE	5	5	54	1	2
12472	ALIANZA PARA EL PROGRESO	13	22	01	1	2
12473	DANIEL PALACIOS IZQUIERDO	1	13	51	1	2
12474	LEOPOLDO NAVAS	5	5	54	1	2
12475	HISPANOAMERICA	1	13	51	1	2
12476	12 DE OCTUBRE	13	1	06	1	2
12477	TELMO VITERI SILVA	13	22	01	1	2
12478	JOSE MEJIA LEQUERICA	5	5	55	1	2
12479	ARENALES	1	13	51	1	2
12480	CARLOS BRUNO PALAU	13	22	01	1	2
12482	PEDRO CARBO	5	5	55	1	2
12483	JOSE MARIA LANDIN	1	13	51	1	2
12484	CASA DE CULTURA	5	5	55	1	2
12485	JORGE ANDRADE HIDALGO	13	22	01	5	2
12486	RAFAEL LARRIVA CUESTA	1	13	51	1	2
12487	JACINTO RIVERO AVEIGA	13	22	01	1	2
12488	GENERAL URDANETA	5	5	55	1	2
12489	LUZ DE AMERICA	1	5	52	1	2
12490	SIN NOMBRE (BARRETO)	13	20	01	1	2
12491	MARISCAL SUCRE	5	6	01	1	2
12492	OLGA RODRIGUEZ DE MADRID	13	22	01	1	2
12493	MANUEL J CALLE	1	5	53	1	2
12494	SIN NOMBRE (ESTERO SECO)	13	20	01	1	2
12495	SUCRE MIELES GARCIA	13	22	01	1	2
12497	MODESTO VINTIMILLA	1	5	53	1	2
12498	SAN JOSE	13	22	01	1	2
12500	REPUBLICA DE COLOMBIA	5	6	01	1	2
12501	MANUEL USCOCOVICH	13	22	01	1	2
12502	VICENTE CORDERO ESTRELLA	1	5	53	1	2
12503	TOMAS VERGARA MENA	5	6	51	1	2
12505	VICTOR HUGO GAVILANES	13	20	01	1	2
12506	JOSE ANTONIO DIAZ	1	14	01	1	2
12507	NACIONES UNIDAS	5	6	01	1	2
12508	FELIPE SERRANO	1	14	01	1	2
12509	JAIME ROLDOS AGUILERA	13	22	01	5	2
12510	WINSTON CHURCHIL	13	20	01	1	2
12511	PABLO HILARIO CHICA	1	5	56	1	2
12516	ALFREDO PEREZ GUERRERO	5	6	01	1	2
12517	JUAN JOSE LOPEZ AVILA	1	5	56	1	2
12519	JAIME ROLDOS AGUILERA (LA ESTANCIA)	13	22	01	1	2
12520	VICENTE NIETO GOMEZ	1	13	52	1	2
12521	ALBA GLORIA SALMON GARCIA	13	20	01	1	2
12522	NUESTRA SEÑORA DE POMPEYA	5	6	01	4	2
12523	CHARAPOTO	13	14	53	1	2
12524	REMIGIO CRESPO TORAL	13	14	53	1	2
12525	ALAJUELA	13	14	53	1	2
12527	GALO PLAZA LASSO	13	14	53	1	2
12528	CAMILO GALLEGOS DOMINGUEZ	13	14	53	1	2
12530	NELSON TORRES	13	14	53	1	2
12531	SUCRE	13	14	53	1	2
12532	GRAN COLOMBIA	13	14	53	1	2
12533	PIO JARAMILLO ALVARADO	13	14	53	1	2
12534	JUNIN	5	6	01	1	2
12535	SIMON BOLIVAR (SAN ROQUE)	13	14	53	1	2
12536	TACONQUE	5	6	01	1	2
12537	10 DE AGOSTO (STA. TERESA)	13	14	53	1	2
12539	MONSEÑOR LEONIDAS PROAÑO	5	6	53	1	2
12541	ANTONIO PEÑAFIEL CRESPO	1	13	52	1	2
12542	HERIBERTO HURTADO	13	20	01	1	2
12544	28 DE MAYO	13	14	53	1	2
12545	SANTA MARIANA DE JESUS	13	14	53	2	2
12547	PACTO ANDINO	13	14	53	5	2
12548	FRANCISCO DE LA PEÑA	5	6	01	1	2
12549	DOLORES GOMEZ LEON	1	13	52	1	2
12550	FRANCISCO BARZALLO	13	14	53	5	2
12551	JOAQUIN MENA SOTO	5	6	01	1	2
12552	GLORIAS DEL PORTETE	1	13	52	1	2
12553	HORACIO HIDROVO PENAHERRERA	13	14	53	5	2
12554	SIMON RODRIGUEZ	1	13	52	1	2
12555	VICTOR MANUEL GARCES	5	6	51	1	2
12557	EUDOFILA ARBOLEDA	5	6	51	1	2
12558	LOJA	13	16	01	1	2
12559	MIGUEL HEREDIA	1	13	52	1	2
12560	CAMILO GALLEGOS Y SOTO	5	6	51	1	2
12561	NICANOR CORRAL	1	12	01	1	2
12565	CESAR PANTALEON PALACIOS O.	1	12	53	1	2
12566	PICHINCHA	13	16	01	1	2
12568	ALFONSO MALO RODRIGUEZ	1	12	53	1	2
12569	MARIA CHICO SOTO	5	6	51	1	2
12570	15 DE FEBRERO	13	16	01	1	2
12572	ING. ALBERTO ENRIQUEZ JARRIN	5	6	51	1	2
12574	JOSE DOMINGO LAMAR	1	12	53	1	2
12576	BLANCA HIDROVO DE GUILLEN	13	16	01	1	2
12578	ALBERTO MARIA ANDRADE	1	5	59	1	2
12579	CHARLES DARWIN	5	6	51	1	2
12580	PIO BRAVO	1	5	59	1	2
12581	JUSTINO CORNEJO	13	16	01	1	2
12582	RAFAEL CHICO PEÑAHERRERA	1	5	59	1	2
12583	MANUELITA SAENZ	13	20	01	1	2
12584	MANUEL J. CALLE	13	16	01	1	2
12585	DANIEL CORDOVA TORAL	1	1	15	1	2
12587	MIGUEL LEON GARRIDO	1	12	53	1	2
12589	PRESIDENTE PLAZA	13	16	01	1	2
12590	WILLIAMS FLETCHER PARAGUAY	13	22	51	1	2
12591	ALBINO DEL CURTO	1	13	01	1	2
12593	ALADINO LOOR	13	16	01	1	2
12594	JUSTO ANDRADE ABAD	1	13	01	1	2
12596	FRANCISCO DE ORELLANA	13	22	51	1	2
12597	JOSE VICENTE ANDRADE	1	13	01	1	2
12598	FELIPE SAUL MORALES C.	13	16	01	1	2
12599	SEVERO MATA BECERRA	1	13	01	1	2
12600	ARTURO ZAVALA	13	16	01	1	2
12601	VENEZUELA	13	16	51	1	2
12602	12 DE FEBRERO	1	5	61	1	2
12603	TENIENTE HUGO ORTIZ	13	16	01	1	2
12604	GUAYAQUIL	13	16	51	1	2
12605	VICENTE ROCAFUERTE	13	16	01	1	2
12606	BALTAZAR RIVERA Y NATES	1	5	61	1	2
12607	CRISTOBAL COLON	13	16	01	1	2
12608	BOGOMIL TRAMPUZ	13	16	01	1	2
12609	ELOY ALFARO (LA CRUCITA)	13	16	01	1	2
12611	EUGENIO ESPEJO (LAS FLORES)	13	16	01	1	2
12614	AURELIO LASSO GRIJALVA	13	16	01	1	2
12616	CELIA GUILLEN NIETO	1	5	56	1	2
12617	SAN JUDAS TADEO	13	1	03	4	2
12618	2 DE AGOSTO	13	16	01	1	2
12620	JUAN MONTALVO (LOS PALMARES)	13	16	01	1	2
12622	CEMBIM MANUELITA SAENZ	13	1	03	5	2
12623	ELOY ALFARO (LAS LOZAS)	13	16	51	1	2
12625	LIZARDO GARCIA	13	22	51	1	2
12626	JOSE DE LA VEGA	1	5	62	1	2
12627	24 DE MAYO	13	16	01	1	2
12628	ZOILA CLEMENCIA CASTILLO	13	22	51	1	2
12629	ENRIQUE NEIRA CARRION	1	5	52	1	2
12630	12 DE OCTUBRE (TAB. LA VAINILLA)	13	16	51	1	2
12631	8 DE SEPTIEMBRE	13	16	01	1	2
12632	GABRIELA MISTRAL	13	22	51	1	2
12633	FERNANDO DE ARAGON	1	8	01	1	1
12634	LUZ DE AMERICA	13	16	51	1	2
12635	SIMON BOLIVAR (EL AGUACATE)	13	16	01	1	2
12638	PEDRO VICENTE MALDONADO	13	16	01	1	2
12639	1 DE JUNIO	1	8	01	1	2
12640	ABEL ROMEO CASTILLO	13	16	51	1	2
12641	HEROES DEL PICHINCHA	13	16	01	1	2
12642	ROBERTO PALACIOS CORREA	1	8	01	1	2
12644	CARLOS ELOY CEDEÑO BOWEN	13	16	51	1	2
12645	HEROES DE PAQUISHA	13	16	01	1	2
12646	JOSE ALVEAR	1	8	01	1	2
12649	ALFONSO BARRETO	13	16	51	1	2
12650	FEDERICO VALENCIA	1	8	01	1	2
12652	EMILIANO HINOSTROZA	1	8	01	1	2
12653	PATRIA ECUATORIANA	13	16	01	1	2
12654	RODRIGO PALACIOS	1	8	01	1	2
12657	24 DE JULIO	1	8	01	1	2
12658	SIN NOMBRE (LA MOCORITA)	13	16	51	1	2
12659	MANUEL IGNACIO OCHOA	1	8	01	1	2
12660	10 DE AGOSTO (RIO MUCHACHO)	13	22	51	1	2
12661	RAFAEL VINTIMILLA JARA	1	8	01	1	2
12662	DOLORES VEINTIMILLA DE GALINDO	13	16	01	1	2
12663	JUAN DE DIOS MARTINEZ MERA	1	8	01	1	2
12664	SERGIO RAUL VALVERDE	1	8	01	1	2
12665	16 DE JULIO	13	16	01	1	2
12666	JOSE LUIS TAMAYO	1	8	01	1	2
12668	RAMON PONCE TUMBACO	13	16	01	1	2
12669	10 DE DICIEMBRE	1	8	01	1	2
12672	SIMON BOLIVAR  (PUNTA ALTA)	13	16	01	1	2
12673	ISABEL DE CASTILLA	1	8	01	1	2
12675	LA INMACULADA	1	8	01	4	2
12677	6 DE DICIEMBRE	13	22	51	1	2
12679	JUAN DE SALINAS	1	8	01	1	2
12681	LUIS COBOS MOSCOSO	1	8	01	1	2
12683	26 DE SEPTIEMBRE	13	16	51	1	2
12684	MANUEL PASTOR ANTON SANTANA	13	22	51	1	2
12685	FERNANDO DE ARAGON	1	8	01	1	2
12686	VITERBO LOOR MIRANDA	13	16	01	1	2
12687	LUPE GARCIA DE QUIJIJE	13	22	51	1	2
12688	20 DE ENERO	1	8	01	1	2
12689	JUAN PABLO I	13	16	51	5	2
12690	CAMILO PONCE ENRIQUEZ	1	8	51	1	2
12691	JOSE JACINTO CARDENAS	13	16	01	1	2
12692	SIN NOMBRE (MONTABUY)	13	22	51	1	2
12693	JUAN M. JARAMILLO	1	8	51	1	2
12695	EULOGIO AMADEO RODRIGUEZ SEGOVIA	13	16	51	1	2
12696	SIN NOMBRE (SAN PABLO)	13	22	51	1	2
12697	RODRIGO NUÑEZ DE BONILLA	1	8	51	1	2
12699	AMADOR SARMIENTO	1	8	51	1	2
12701	MANUEL EUGENIO CARRASCO	1	8	51	1	2
12702	ANIBAL SAN ANDRES	13	16	51	1	2
12703	JACINTO VALERIANO	13	16	01	1	2
12704	SIN NOMBRE (CABUYAL)	13	22	51	1	2
12705	10 DE AGOSTO	1	8	51	1	2
12706	SIN NOMBRE (AMBACHE)	13	22	51	1	2
12708	JOSE FELIX VALDIVIESO	1	8	51	1	2
12709	FRANCISCO ALARCON CEVALLOS	13	16	52	1	2
12711	VELASCO DE BENALCAZAR	13	14	57	1	2
12712	DIEGO NOBOA	13	16	52	1	2
12713	10 DE AGOSTO (LA LLORONA)	13	16	01	1	2
12714	MIGUEL HEREDIA CRESPO	1	6	51	1	2
12715	AURELIO ESPINOZA POLIT	13	14	57	1	2
12716	ULISES SOTOMAYOR V.	1	6	51	1	2
12717	ABDON CALDERON (EL CAUCHO)	13	16	52	1	2
12718	JAIME ROLDOS AGUILERA (LOS TILLOS ADEN)	13	16	01	1	2
12719	1 DE ENERO	1	1	57	1	2
12721	GABRIEL GARCIA MORENO	13	16	52	1	2
12722	SAN MIGUEL DE LAS PALMERAS	1	6	01	1	2
12723	VICTOR GERARDO AGUILAR	1	6	51	1	1
12726	JULIO COBO HERNANDEZ (RIO PLATANO)	13	16	51	1	2
12727	16 DE ENERO	1	6	51	1	2
12728	16 DE JULIO	1	8	52	1	2
12729	SIN NOMBRE (CORAZON DE JESUS)	13	16	52	1	2
12731	MANUELA CAÑIZARES	13	16	52	1	2
12732	LIZARDO GARCIA	1	8	52	1	2
12733	LA INMACULADA	12	3	01	1	2
12735	ANDRES LINO SUAREZ	13	16	52	1	2
12736	MANUEL IGNACIO TOBAR	1	8	52	1	2
12737	JUAN DE VELASCO	1	6	01	1	2
12738	VICTORIANO BARAHONA BAQUE	13	16	52	1	2
12739	JUAN CELIO SECAIRA	12	3	01	1	2
12740	CIUDAD DE MONTALVO	12	3	01	1	2
12741	6 DE SEPTIEMBRE	13	16	52	1	2
12742	25 DE DICIEMBRE	1	6	52	1	2
12743	EL COSMOPOLITA	12	3	01	1	2
12745	SIN NOMBRE (SAN JOSE DE LOS 3 RIOS)	13	16	53	1	2
12747	CENTINELA DEL AZUAY	1	6	51	1	2
12748	RIO AMAZONAS	13	16	52	1	2
12749	IBARRA	12	3	01	1	2
12750	ALFREDO PEREZ GUERRERO	1	6	01	1	2
12751	11 DE OCTUBRE	12	3	01	1	2
12753	POMPILIO ULLOA REYES	13	16	52	1	2
12754	21 DE JUNIO	1	6	01	1	2
12755	LOJA	12	3	01	1	2
12758	TULCAN	12	3	01	1	2
12761	21 DE SEPTIEMBRE	13	16	52	1	2
12762	WILFROTD MORA YEPEZ	12	3	01	1	2
12763	ECUADOR	1	6	01	1	2
12765	5 DE JUNIO (LA MOCORITA)	13	16	52	1	2
12768	LUIS SODIRO (PLANTEL CENTRAL)	13	16	53	1	2
12769	CAÑAR	12	3	01	1	2
12770	DANIEL BRITO DURAN	1	6	01	1	2
12771	GONZALO LIMONGI AVEIGA	13	16	52	1	2
12772	RAFAEL MORAN VALVERDE	12	3	01	1	2
12774	FAE	1	6	52	1	2
12775	ESTADOS UNIDOS	12	3	01	1	2
12776	8 DE DICIEMBRE	1	6	01	1	2
12777	REPUBLICA DOMINICANA	12	3	01	1	2
12778	CORNELIO VELEZ	1	6	01	1	2
12779	25 DE JULIO	1	6	01	1	2
12780	JOSE JOAQUIN DE OLMEDO	13	16	52	1	2
12781	JAIME ALVEAR MERCHAN	1	6	01	1	2
12782	25 DE JULIO	12	3	01	1	2
12783	ALCIBIADES AMOROSO BERNAL	1	6	01	1	2
12784	OEA	12	3	01	1	2
12785	POLIBIO REYES MERCHAN	1	6	01	1	2
12786	LEONARDO VIDAL BARZALLO	1	6	01	1	2
12787	HERNAN CORTEZ	12	3	01	1	2
12790	CABO MINACHO	1	6	01	1	2
12791	MUISNE	12	3	01	1	2
12793	ROSAURA MUÑOZ DE RIVADENEIRA	13	14	57	1	2
12794	SAN ALFONSO	1	6	01	1	2
12795	JOHN F. KENNEDY(PLANTEL CENTRAL)	12	3	01	1	2
12796	EUGENIO ESPEJO (5 DE JUNIO)	13	14	57	1	2
12797	VICTOR VILLAMARIN GOMEZ	12	3	01	1	2
12798	ALFREDO PEREZ GUERRERO	13	14	57	1	2
12799	ALBERTO DURAN CHICA	1	6	01	1	2
12800	6 DE DICIEMBRE	13	14	57	1	2
12801	ATI II PILLAHUAZO	12	3	01	1	2
12803	JUAN ANDRADE	1	6	51	1	2
12804	VIRACOCHA	12	3	01	1	2
12805	5 DE JUNIO	1	6	51	1	2
12806	JOSE VICENTE MAQUILON	12	3	01	1	2
12808	VICENTE ROCAFUERTE	1	6	01	1	2
12809	JOSE MARIA EGAS	12	3	01	1	2
12810	MIGUEL DE SANTIAGO	13	14	57	1	2
12813	DOMINGO SARMIENTO	12	3	01	1	2
12814	ANTONIO ELIAS CEDEÑO JERVES	13	14	57	1	2
12815	15 DE AGOSTO	1	6	52	1	2
12816	6 DE OCTUBRE	12	3	01	1	2
12817	QUITO PATRIMONIO DE LA HUMANIDAD	13	14	57	1	2
12818	BELISARIO SERRANO ABAD	1	6	52	1	2
12819	LAS CATILINARIAS	12	3	01	1	2
12820	11 DE SEPTIEMBRE	1	6	01	1	2
12821	CRISTOBAL VILLACIS TERAN	13	14	57	1	2
12822	VICTOR HIDALGO LEON	12	3	01	1	2
12824	25 DE DICIEMBRE	1	6	01	1	2
12825	HOMERO ORCES MENDOZA	13	14	57	1	2
12826	27 DE MAYO	12	3	01	1	2
12827	HEROES DE PANUPALI	1	6	52	1	2
12828	LUIS MALDONADO S.	1	6	52	1	2
12831	EL ORO	12	3	01	1	2
12832	ESTHER RODAS DE DURAN	1	6	01	1	2
12833	MAGDALENA DAVALOS	12	3	01	1	2
12834	PABLO GARCIA ALARCON	13	14	57	1	2
12835	SAGRADOS CORAZONES	1	1	11	4	1
12838	PEDRO UNDA	1	8	53	1	1
12839	CIRA CLEOTILDE DELGADO	13	14	57	1	2
12840	CARLOS BARRAGAN AGUIAR	12	3	01	1	2
12841	UNION CAMPESINA	1	8	53	1	2
12842	SIMON BOLIVAR (AGUAS TURBIAS)	13	14	57	1	2
12843	BLANCA VILLAMARIN ORTIZ	12	3	01	1	2
12845	FRANCISCO ILLINGWORTH ICAZA	12	3	01	1	2
12846	IMBABURA	12	3	01	1	2
12848	13 DE MARZO	12	3	01	1	2
12849	24 DE JUNIO	12	3	01	1	2
12850	EUGENIO ESPEJO (CAÑA BRAVA)	13	16	52	1	2
12851	MIGUEL SUAREZ SEMINARIO	12	4	01	1	2
12852	ELOY ALFARO (EL ATASCOSO)	13	16	52	1	2
12853	FRANCISCO DE ORELLANA	13	16	52	1	2
12854	ESPAÑA  # 37	12	4	01	1	2
12855	GUILLERMO AROSEMENA CORONEL	12	4	01	1	2
12857	CAPITAN EDMUNDO CHIRIBOGA	13	14	57	1	2
12858	15 DE OCTUBRE	1	8	53	1	2
12859	PANAMA	12	4	01	1	2
12861	LOS CHAPULOS	12	4	01	1	2
12862	RUMIÑAHUI	13	14	57	1	2
12864	RICARDO MUÑOZ DAVILA	1	8	53	1	2
12865	HUMBERTO MOREIRA MARQUEZ	12	4	01	1	2
12868	DELIA NAVARRETE MURILLO	12	4	01	1	2
12870	PROVINCIA DEL CARCHI	12	4	01	1	2
12871	MANUELA CAÑIZARES	13	14	57	1	2
12872	GRAN COLOMBIA	12	4	51	1	2
12873	LEON DE LA PIEDRA	1	8	53	1	2
12874	SANTA TERESA	13	14	57	1	2
12875	MACAS	12	4	51	1	2
12877	12 DE OCTUBRE	1	8	53	1	2
12878	COSTA RICA	12	4	51	1	2
12879	BUENOS AIRES	13	14	57	1	2
12880	FIDEL EMILIO PARRALES	13	16	52	1	2
12881	ARENILLAS N°11	12	4	51	1	2
12882	BENJAMIN CARRION	1	8	53	1	2
12883	MANUEL FELIPE SERRANO	12	4	51	1	2
12884	24 DE JULIO	13	14	57	1	2
12886	LOS SHIRIS	12	4	51	1	2
12887	FRANCISCO DE ORELLANA	13	14	57	1	2
12888	5 DE AGOSTO	1	8	52	1	2
12890	ENRIQUE ZUNIGA NAVARRETE	12	4	51	1	2
12892	LEON DE FEBRES CORDERO N°52	12	4	52	1	2
12894	NUEVO IDEAL	13	14	02	5	2
12895	ELOY ALFARO (EL TOPE)	13	14	57	1	2
12896	24 DE MAYO	12	4	52	1	2
12897	FRANCISCO CISNEROS	1	9	01	1	2
12898	CARLOS JULIO AROSEMENA TOLA	13	14	57	1	2
12899	BAQUERIZO MORENO	13	14	57	5	2
12900	ANTONIO MORENO Y ORTIZ	1	9	01	1	2
12903	MARIA MAZARELLO	1	9	01	5	2
12904	HERACLITO ZAVALA	13	16	01	1	2
12908	DOMINGO SAVIO	1	9	01	1	2
12910	PUERTO MACHALILLA	13	19	51	5	2
12911	ANTONIO MANCILLA	1	9	01	1	2
12914	JAIME ROLDOS AGUILERA (LOS LAURELES)	13	16	52	1	2
12915	ALFONSO PESANTEZ SALINAS	1	9	01	1	2
